year,state,county,share_transit_commuter,share_transit_commuter_quality,share_transportation_cost,share_transportation_cost_quality
2022,35,003,0,2,0.48,2
2022,35,005,0.01,1,0.37,1
2022,35,006,0,1,0.39,1
2022,35,007,0.01,1,0.38,1
2022,35,009,0.01,1,0.32,1
2022,35,011,0,3,0.59,3
2022,35,013,0.01,1,0.34,1
2022,35,015,0.01,1,0.26,1
2022,35,017,0,1,0.4,1
2022,35,019,0,1,0.55,1
2022,35,021,0,2,0.61,2
2022,35,023,0,1,0.39,1
2022,35,025,0,1,0.3,1
2022,35,027,0,1,0.4,1
2022,35,028,0.01,1,0.15,1
2022,35,029,0,1,0.48,1
2022,35,031,0.01,1,0.44,1
2022,35,033,0,2,0.48,2
2022,35,035,0.01,1,0.36,1
2022,35,037,0,1,0.45,1
2022,35,039,0.01,1,0.38,1
2022,35,041,0,1,0.38,1
2022,35,043,0.01,1,0.29,1
2022,35,045,0.01,1,0.38,1
2022,35,047,0.01,1,0.39,1
2022,35,049,0.02,1,0.25,1
2022,35,051,0,2,0.48,2
2022,35,053,0,2,0.47,2
2022,35,055,0.01,1,0.35,1
2022,35,057,0,1,0.33,1
2022,35,059,0,2,0.46,2
2022,35,061,0.01,1,0.3,1
2022,36,001,0.04,1,0.2,1
2022,36,003,0.01,1,0.34,1
2022,36,005,0.44,1,0.13,1
2022,36,007,0.02,1,0.27,1
2022,36,009,0.01,1,0.33,1
2022,36,011,0.01,1,0.29,1
2022,36,013,0.01,1,0.32,1
2022,36,015,0.01,1,0.28,1
2022,36,017,0.01,1,0.31,1
2022,36,019,0.01,1,0.28,1
2022,36,021,0.01,1,0.25,1
2022,36,023,0.01,1,0.28,1
2022,36,025,0,1,0.34,1
2022,36,027,0.02,1,0.21,1
2022,36,029,0.03,1,0.23,1
2022,36,031,0,1,0.31,1
2022,36,033,0.01,1,0.32,1
2022,36,035,0.01,1,0.29,1
2022,36,037,0.01,1,0.29,1
2022,36,039,0.01,1,0.3,1
2022,36,041,0,1,0.35,1
2022,36,043,0.01,1,0.28,1
2022,36,045,0.01,1,0.29,1
2022,36,047,0.52,1,0.1,1
2022,36,049,0,1,0.33,1
2022,36,051,0.01,1,0.29,1
2022,36,053,0.01,1,0.29,1
2022,36,055,0.03,1,0.24,1
2022,36,057,0.02,1,0.31,1
2022,36,059,0.07,1,0.19,1
2022,36,061,0.53,1,0.1,1
2022,36,063,0.01,1,0.26,1
2022,36,065,0.02,1,0.26,1
2022,36,067,0.02,1,0.25,1
2022,36,069,0.01,1,0.27,1
2022,36,071,0.01,1,0.21,1
2022,36,073,0.01,1,0.29,1
2022,36,075,0.01,1,0.28,1
2022,36,077,0.01,1,0.29,1
2022,36,079,0.01,1,0.22,1
2022,36,081,0.4,1,0.15,1
2022,36,083,0.02,1,0.21,1
2022,36,085,0.13,1,0.16,1
2022,36,087,0.03,1,0.19,1
2022,36,089,0.01,1,0.33,1
2022,36,091,0.01,1,0.23,1
2022,36,093,0.03,1,0.2,1
2022,36,095,0.01,1,0.26,1
2022,36,097,0.01,1,0.32,1
2022,36,099,0.01,1,0.3,1
2022,36,101,0.01,1,0.29,1
2022,36,103,0.02,1,0.21,1
2022,36,105,0.01,1,0.28,1
2022,36,107,0,1,0.31,1
2022,36,109,0.02,1,0.24,1
2022,36,111,0.01,1,0.25,1
2022,36,113,0.01,1,0.27,1
2022,36,115,0.01,1,0.29,1
2022,36,117,0.01,1,0.29,1
2022,36,119,0.09,1,0.17,1
2022,36,121,0,1,0.31,1
2022,36,123,0.01,1,0.29,1
2022,37,001,0.01,1,0.29,1
2022,37,003,0,1,0.34,1
2022,37,005,0,1,0.45,1
2022,37,007,0,1,0.28,1
2022,37,009,0,1,0.39,1
2022,37,011,0,1,0.34,1
2022,37,013,0,1,0.34,1
2022,37,015,0,1,0.46,1
2022,37,017,0,1,0.47,1
2022,37,019,0,1,0.31,1
2022,37,021,0.01,1,0.27,1
2022,37,023,0,1,0.33,1
2022,37,025,0.01,1,0.26,1
2022,37,027,0,1,0.32,1
2022,37,029,0,1,0.3,1
2022,37,031,0,1,0.27,1
2022,37,033,0,1,0.35,1
2022,37,035,0.01,1,0.31,1
2022,37,037,0,1,0.26,1
2022,37,039,0,1,0.38,1
2022,37,041,0,1,0.35,1
2022,37,043,0,2,0.34,2
2022,37,045,0.01,1,0.37,1
2022,37,047,0,1,0.43,1
2022,37,049,0.01,1,0.3,1
2022,37,051,0.01,1,0.29,1
2022,37,053,0,1,0.29,1
2022,37,055,0,1,0.26,1
2022,37,057,0.01,1,0.31,1
2022,37,059,0,1,0.32,1
2022,37,061,0,1,0.39,1
2022,37,063,0.02,1,0.22,1
2022,37,065,0.01,1,0.33,1
2022,37,067,0.02,1,0.28,1
2022,37,069,0,1,0.24,1
2022,37,071,0.01,1,0.25,1
2022,37,073,0,2,0.29,2
2022,37,075,0,1,0.44,1
2022,37,077,0,1,0.27,1
2022,37,079,0,1,0.38,1
2022,37,081,0.02,1,0.28,1
2022,37,083,0,1,0.4,1
2022,37,085,0,1,0.34,1
2022,37,087,0,1,0.3,1
2022,37,089,0.01,1,0.28,1
2022,37,091,0,1,0.39,1
2022,37,093,0,1,0.33,1
2022,37,095,0,2,0.45,2
2022,37,097,0.01,1,0.26,1
2022,37,099,0,1,0.35,1
2022,37,101,0,1,0.23,1
2022,37,103,0,1,0.34,1
2022,37,105,0,1,0.31,1
2022,37,107,0,1,0.4,1
2022,37,109,0,1,0.27,1
2022,37,111,0,1,0.35,1
2022,37,113,0,1,0.36,1
2022,37,115,0,1,0.31,1
2022,37,117,0,1,0.41,1
2022,37,119,0.03,1,0.22,1
2022,37,121,0,1,0.34,1
2022,37,123,0,1,0.36,1
2022,37,125,0.01,1,0.25,1
2022,37,127,0.01,1,0.34,1
2022,37,129,0.01,1,0.25,1
2022,37,131,0,1,0.44,1
2022,37,133,0.01,1,0.32,1
2022,37,135,0.02,1,0.23,1
2022,37,137,0,1,0.33,1
2022,37,139,0.01,1,0.3,1
2022,37,141,0,1,0.31,1
2022,37,143,0,1,0.33,1
2022,37,145,0,1,0.27,1
2022,37,147,0.01,1,0.29,1
2022,37,149,0,1,0.31,1
2022,37,151,0,1,0.32,1
2022,37,153,0,1,0.43,1
2022,37,155,0,1,0.45,1
2022,37,157,0.01,1,0.32,1
2022,37,159,0.01,1,0.26,1
2022,37,161,0,1,0.37,1
2022,37,163,0,1,0.4,1
2022,37,165,0.01,1,0.42,1
2022,37,167,0,1,0.32,1
2022,37,169,0,1,0.33,1
2022,37,171,0,1,0.36,1
2022,37,173,0,1,0.36,1
2022,37,175,0,1,0.3,1
2022,37,177,0,2,0.36,2
2022,37,179,0,1,0.27,1
2022,37,181,0.01,1,0.37,1
2022,37,183,0.02,1,0.2,1
2022,37,185,0,1,0.43,1
2022,37,187,0,2,0.46,2
2022,37,189,0.01,1,0.35,1
2022,37,191,0.01,1,0.33,1
2022,37,193,0,1,0.38,1
2022,37,195,0.01,1,0.35,1
2022,37,197,0,1,0.33,1
2022,37,199,0,1,0.37,1
2022,38,001,0,1,0.36,1
2022,38,003,0,1,0.31,1
2022,38,005,0,1,0.37,1
2022,38,007,0,1,0.31,1
2022,38,009,0,1,0.29,1
2022,38,011,0,1,0.3,1
2022,38,013,0,1,0.25,1
2022,38,015,0.02,1,0.23,1
2022,38,017,0.02,1,0.23,1
2022,38,019,0,1,0.36,1
2022,38,021,0,1,0.37,1
2022,38,023,0,2,0.25,2
2022,38,025,0,1,0.27,1
2022,38,027,0,1,0.38,1
2022,38,029,0,1,0.34,1
2022,38,031,0,1,0.29,1
2022,38,033,0,2,0.29,2
2022,38,035,0.02,1,0.25,1
2022,38,037,0,1,0.37,1
2022,38,039,0,1,0.34,1
2022,38,041,0,1,0.34,1
2022,38,043,0,1,0.38,1
2022,38,045,0,1,0.33,1
2022,38,047,0,2,0.37,2
2022,38,049,0,1,0.31,1
2022,38,051,0,1,0.31,1
2022,38,053,0,1,0.26,1
2022,38,055,0,1,0.29,1
2022,38,057,0,1,0.27,1
2022,38,059,0.01,1,0.25,1
2022,38,061,0,1,0.27,1
2022,38,063,0,1,0.35,1
2022,38,065,0,2,0.3,2
2022,38,067,0,1,0.34,1
2022,38,069,0.01,2,0.34,2
2022,38,071,0.01,1,0.3,1
2022,38,073,0,1,0.3,1
2022,38,075,0,1,0.32,1
2022,38,077,0,1,0.3,1
2022,38,079,0,1,0.41,1
2022,38,081,0,1,0.32,1
2022,38,083,0,2,0.32,2
2022,38,085,0.01,1,0.49,1
2022,38,087,0,1,0.35,1
2022,38,089,0,1,0.25,1
2022,38,091,0,1,0.31,1
2022,38,093,0.01,1,0.3,1
2022,38,095,0,2,0.36,2
2022,38,097,0,1,0.28,1
2022,38,099,0,1,0.33,1
2022,38,101,0.01,1,0.24,1
2022,38,103,0,1,0.34,1
2022,38,105,0,1,0.23,1
2022,39,001,0,1,0.42,1
2022,39,003,0.01,1,0.3,1
2022,39,005,0,1,0.31,1
2022,39,007,0.01,1,0.34,1
2022,39,009,0.01,1,0.36,1
2022,39,011,0,1,0.28,1
2022,39,013,0.01,1,0.32,1
2022,39,015,0,1,0.28,1
2022,39,017,0.01,1,0.25,1
2022,39,019,0,1,0.31,1
2022,39,021,0,1,0.29,1
2022,39,023,0.01,1,0.29,1
2022,39,025,0.01,1,0.25,1
2022,39,027,0,1,0.31,1
2022,39,029,0.01,1,0.33,1
2022,39,031,0,1,0.36,1
2022,39,033,0.01,1,0.34,1
2022,39,035,0.04,1,0.23,1
2022,39,037,0,1,0.32,1
2022,39,039,0,1,0.3,1
2022,39,041,0.01,1,0.24,1
2022,39,043,0.01,1,0.28,1
2022,39,045,0.01,1,0.25,1
2022,39,047,0,1,0.33,1
2022,39,049,0.03,1,0.21,1
2022,39,051,0,1,0.32,1
2022,39,053,0,1,0.35,1
2022,39,055,0,1,0.3,1
2022,39,057,0.01,1,0.26,1
2022,39,059,0.01,1,0.34,1
2022,39,061,0.04,1,0.22,1
2022,39,063,0.01,1,0.27,1
2022,39,065,0,1,0.35,1
2022,39,067,0,1,0.36,1
2022,39,069,0,1,0.3,1
2022,39,071,0,1,0.33,1
2022,39,073,0,1,0.28,1
2022,39,075,0,1,0.33,1
2022,39,077,0,1,0.3,1
2022,39,079,0,1,0.35,1
2022,39,081,0.01,1,0.32,1
2022,39,083,0.01,1,0.28,1
2022,39,085,0.01,1,0.26,1
2022,39,087,0.01,1,0.32,1
2022,39,089,0.01,1,0.25,1
2022,39,091,0,1,0.29,1
2022,39,093,0.01,1,0.26,1
2022,39,095,0.02,1,0.26,1
2022,39,097,0,1,0.27,1
2022,39,099,0.01,1,0.31,1
2022,39,101,0.01,1,0.32,1
2022,39,103,0.01,1,0.27,1
2022,39,105,0,1,0.42,1
2022,39,107,0,1,0.3,1
2022,39,109,0,1,0.28,1
2022,39,111,0,1,0.36,1
2022,39,113,0.02,1,0.24,1
2022,39,115,0,1,0.38,1
2022,39,117,0,1,0.28,1
2022,39,119,0.01,1,0.32,1
2022,39,121,0,1,0.37,1
2022,39,123,0,1,0.31,1
2022,39,125,0,1,0.32,1
2022,39,127,0,1,0.27,1
2022,39,129,0.01,1,0.27,1
2022,39,131,0,1,0.37,1
2022,39,133,0.01,1,0.27,1
2022,39,135,0,1,0.3,1
2022,39,137,0,1,0.29,1
2022,39,139,0.01,1,0.31,1
2022,39,141,0.01,1,0.32,1
2022,39,143,0.01,1,0.31,1
2022,39,145,0.01,1,0.38,1
2022,39,147,0,1,0.3,1
2022,39,149,0,1,0.29,1
2022,39,151,0.02,1,0.27,1
2022,39,153,0.02,1,0.25,1
2022,39,155,0.01,1,0.31,1
2022,39,157,0,1,0.3,1
2022,39,159,0,1,0.27,1
2022,39,161,0,1,0.31,1
2022,39,163,0,1,0.38,1
2022,39,165,0.01,1,0.25,1
2022,39,167,0.01,1,0.32,1
2022,39,169,0,1,0.29,1
2022,39,171,0,1,0.32,1
2022,39,173,0.01,1,0.28,1
2022,39,175,0,1,0.31,1
2022,40,001,0,1,0.44,1
2022,40,003,0,1,0.3,1
2022,40,005,0,1,0.42,1
2022,40,007,0,1,0.38,1
2022,40,009,0,1,0.36,1
2022,40,011,0,1,0.35,1
2022,40,013,0,1,0.35,1
2022,40,015,0,1,0.4,1
2022,40,017,0.01,1,0.28,1
2022,40,019,0,1,0.34,1
2022,40,021,0,1,0.37,1
2022,40,023,0.01,1,0.43,1
2022,40,025,0,1,0.42,1
2022,40,027,0.01,1,0.26,1
2022,40,029,0,1,0.43,1
2022,40,031,0.01,1,0.31,1
2022,40,033,0,1,0.37,1
2022,40,035,0,1,0.39,1
2022,40,037,0,1,0.3,1
2022,40,039,0,1,0.33,1
2022,40,041,0,1,0.36,1
2022,40,043,0,1,0.36,1
2022,40,045,0,1,0.38,1
2022,40,047,0,1,0.29,1
2022,40,049,0,1,0.38,1
2022,40,051,0,1,0.3,1
2022,40,053,0,1,0.39,1
2022,40,055,0,1,0.36,1
2022,40,057,0,2,0.39,2
2022,40,059,0,2,0.41,2
2022,40,061,0,1,0.43,1
2022,40,063,0,1,0.46,1
2022,40,065,0,1,0.31,1
2022,40,067,0,1,0.43,1
2022,40,069,0,1,0.41,1
2022,40,071,0,1,0.35,1
2022,40,073,0,1,0.33,1
2022,40,075,0,2,0.47,2
2022,40,077,0,1,0.47,1
2022,40,079,0,1,0.42,1
2022,40,081,0,1,0.32,1
2022,40,083,0,1,0.31,1
2022,40,085,0,1,0.37,1
2022,40,087,0,1,0.31,1
2022,40,089,0,1,0.44,1
2022,40,091,0,1,0.43,1
2022,40,093,0,1,0.33,1
2022,40,095,0,1,0.37,1
2022,40,097,0,1,0.36,1
2022,40,099,0,1,0.35,1
2022,40,101,0,1,0.35,1
2022,40,103,0,1,0.31,1
2022,40,105,0,1,0.39,1
2022,40,107,0,1,0.43,1
2022,40,109,0.02,1,0.25,1
2022,40,111,0,1,0.3,1
2022,40,113,0,1,0.31,1
2022,40,115,0,1,0.4,1
2022,40,117,0,1,0.31,1
2022,40,119,0.01,1,0.36,1
2022,40,121,0,1,0.35,1
2022,40,123,0,1,0.32,1
2022,40,125,0.01,1,0.33,1
2022,40,127,0,1,0.49,1
2022,40,129,0,1,0.39,1
2022,40,131,0,1,0.31,1
2022,40,133,0,1,0.45,1
2022,40,135,0,1,0.37,1
2022,40,137,0,1,0.34,1
2022,40,139,0,1,0.39,1
2022,40,141,0,1,0.45,1
2022,40,143,0.02,1,0.26,1
2022,40,145,0,1,0.31,1
2022,40,147,0,1,0.32,1
2022,40,149,0,1,0.37,1
2022,40,151,0,1,0.39,1
2022,40,153,0,1,0.34,1
2022,41,001,0,1,0.4,1
2022,41,003,0.02,1,0.25,1
2022,41,005,0.02,1,0.22,1
2022,41,007,0.01,1,0.3,1
2022,41,009,0,1,0.24,1
2022,41,011,0.01,1,0.33,1
2022,41,013,0,1,0.31,1
2022,41,015,0,1,0.31,1
2022,41,017,0.01,1,0.25,1
2022,41,019,0.01,1,0.34,1
2022,41,021,0,2,0.39,2
2022,41,023,0,1,0.4,1
2022,41,025,0,1,0.47,1
2022,41,027,0.01,1,0.28,1
2022,41,029,0.01,1,0.27,1
2022,41,031,0,1,0.32,1
2022,41,033,0.01,1,0.33,1
2022,41,035,0.01,1,0.34,1
2022,41,037,0,1,0.39,1
2022,41,039,0.02,1,0.26,1
2022,41,041,0,1,0.33,1
2022,41,043,0.01,1,0.29,1
2022,41,045,0,1,0.36,1
2022,41,047,0.02,1,0.27,1
2022,41,049,0,1,0.36,1
2022,41,051,0.09,1,0.18,1
2022,41,053,0.01,1,0.28,1
2022,41,055,0,1,0.42,1
2022,41,057,0.01,1,0.32,1
2022,41,059,0.01,1,0.31,1
2022,41,061,0.01,1,0.33,1
2022,41,063,0,1,0.35,1
2022,41,065,0.01,1,0.32,1
2022,41,067,0.03,1,0.2,1
2022,41,069,0,1,0.44,1
2022,41,071,0.01,1,0.23,1
2022,42,001,0,1,0.26,1
2022,42,003,0.05,1,0.22,1
2022,42,005,0.01,1,0.28,1
2022,42,007,0.01,1,0.26,1
2022,42,009,0,1,0.35,1
2022,42,011,0.02,1,0.24,1
2022,42,013,0.02,1,0.29,1
2022,42,015,0.01,1,0.31,1
2022,42,017,0.02,1,0.21,1
2022,42,019,0.01,1,0.27,1
2022,42,021,0.02,1,0.32,1
2022,42,023,0.01,1,0.38,1
2022,42,025,0.01,1,0.26,1
2022,42,027,0.02,1,0.27,1
2022,42,029,0.02,1,0.22,1
2022,42,031,0.01,1,0.33,1
2022,42,033,0.01,1,0.32,1
2022,42,035,0,1,0.33,1
2022,42,037,0.01,1,0.3,1
2022,42,039,0.01,1,0.32,1
2022,42,041,0.02,1,0.23,1
2022,42,043,0.03,1,0.22,1
2022,42,045,0.08,1,0.19,1
2022,42,047,0.01,1,0.32,1
2022,42,049,0.02,1,0.28,1
2022,42,051,0.01,1,0.27,1
2022,42,053,0,1,0.43,1
2022,42,055,0.01,1,0.28,1
2022,42,057,0,1,0.33,1
2022,42,059,0,1,0.29,1
2022,42,061,0,1,0.33,1
2022,42,063,0.01,1,0.32,1
2022,42,065,0.01,1,0.34,1
2022,42,067,0,1,0.34,1
2022,42,069,0.02,1,0.27,1
2022,42,071,0.02,1,0.23,1
2022,42,073,0.01,1,0.31,1
2022,42,075,0.01,1,0.26,1
2022,42,077,0.03,1,0.21,1
2022,42,079,0.02,1,0.27,1
2022,42,081,0.01,1,0.28,1
2022,42,083,0.01,1,0.34,1
2022,42,085,0.01,1,0.32,1
2022,42,087,0.01,1,0.33,1
2022,42,089,0.01,1,0.27,1
2022,42,091,0.04,1,0.2,1
2022,42,093,0.01,1,0.28,1
2022,42,095,0.02,1,0.23,1
2022,42,097,0.01,1,0.31,1
2022,42,099,0,1,0.28,1
2022,42,101,0.22,1,0.14,1
2022,42,103,0,1,0.23,1
2022,42,105,0,1,0.38,1
2022,42,107,0.01,1,0.28,1
2022,42,109,0.01,1,0.31,1
2022,42,111,0.01,1,0.34,1
2022,42,113,0.01,1,0.33,1
2022,42,115,0,1,0.32,1
2022,42,117,0,1,0.34,1
2022,42,119,0,1,0.29,1
2022,42,121,0.01,1,0.31,1
2022,42,123,0.01,1,0.32,1
2022,42,125,0.01,1,0.26,1
2022,42,127,0,1,0.34,1
2022,42,129,0.02,1,0.26,1
2022,42,131,0,1,0.33,1
2022,42,133,0.01,1,0.24,1
2022,44,001,0.02,1,0.22,1
2022,44,003,0.02,1,0.22,1
2022,44,005,0.02,1,0.22,1
2022,44,007,0.04,1,0.19,1
2022,44,009,0.01,1,0.25,1
2022,45,001,0,1,0.39,1
2022,45,003,0.01,1,0.31,1
2022,45,005,0,2,0.48,2
2022,45,007,0.01,1,0.29,1
2022,45,009,0,2,0.45,2
2022,45,011,0,1,0.44,1
2022,45,013,0.01,1,0.25,1
2022,45,015,0.01,1,0.25,1
2022,45,017,0,1,0.33,1
2022,45,019,0.01,1,0.23,1
2022,45,021,0,1,0.4,1
2022,45,023,0,1,0.28,1
2022,45,025,0,1,0.4,1
2022,45,027,0,1,0.37,1
2022,45,029,0,1,0.41,1
2022,45,031,0.01,1,0.35,1
2022,45,033,0.01,1,0.42,1
2022,45,035,0.01,1,0.25,1
2022,45,037,0,1,0.33,1
2022,45,039,0,1,0.31,1
2022,45,041,0.01,1,0.33,1
2022,45,043,0,1,0.31,1
2022,45,045,0.01,1,0.27,1
2022,45,047,0,1,0.37,1
2022,45,049,0,1,0.48,1
2022,45,051,0.01,1,0.28,1
2022,45,053,0,1,0.27,1
2022,45,055,0,1,0.31,1
2022,45,057,0,1,0.27,1
2022,45,059,0,1,0.3,1
2022,45,061,0.01,1,0.46,1
2022,45,063,0.01,1,0.29,1
2022,45,065,0,1,0.33,1
2022,45,067,0.01,1,0.48,1
2022,45,069,0.01,1,0.5,1
2022,45,071,0,1,0.35,1
2022,45,073,0,1,0.33,1
2022,45,075,0.01,1,0.43,1
2022,45,077,0.01,1,0.28,1
2022,45,079,0.02,1,0.26,1
2022,45,081,0,1,0.32,1
2022,45,083,0.01,1,0.3,1
2022,45,085,0.01,1,0.34,1
2022,45,087,0,1,0.42,1
2022,45,089,0.01,1,0.45,1
2022,45,091,0.01,1,0.25,1
2022,46,003,0,1,0.34,1
2022,46,005,0.01,1,0.3,1
2022,46,007,0,2,0.52,2
2022,46,009,0,1,0.35,1
2022,46,011,0,1,0.29,1
2022,46,013,0.01,1,0.27,1
2022,46,015,0,2,0.34,2
2022,46,017,0,1,0.52,1
2022,46,019,0,1,0.35,1
2022,46,021,0,2,0.35,2
2022,46,023,0,1,0.37,1
2022,46,025,0,1,0.4,1
2022,46,027,0,1,0.32,1
2022,46,029,0,1,0.29,1
2022,46,031,0,2,0.48,2
2022,46,033,0,1,0.3,1
2022,46,035,0,1,0.32,1
2022,46,037,0,1,0.37,1
2022,46,039,0,1,0.31,1
2022,46,041,0,1,0.39,1
2022,46,043,0,1,0.32,1
2022,46,045,0,1,0.35,1
2022,46,047,0,1,0.35,1
2022,46,049,0,1,0.41,1
2022,46,051,0,1,0.33,1
2022,46,053,0,1,0.45,1
2022,46,055,0,1,0.42,1
2022,46,057,0,1,0.36,1
2022,46,059,0,1,0.32,1
2022,46,061,0,1,0.41,1
2022,46,063,0,1,0.35,1
2022,46,065,0.01,1,0.24,1
2022,46,067,0,1,0.32,1
2022,46,069,0,1,0.36,1
2022,46,071,0,2,0.79,2
2022,46,073,0,2,0.35,2
2022,46,075,0,2,0.37,2
2022,46,077,0,1,0.34,1
2022,46,079,0,1,0.3,1
2022,46,081,0,1,0.31,1
2022,46,083,0.01,1,0.25,1
2022,46,085,0,1,0.39,1
2022,46,087,0,1,0.31,1
2022,46,089,0,1,0.37,1
2022,46,091,0,1,0.35,1
2022,46,093,0,1,0.32,1
2022,46,095,0,2,0.54,2
2022,46,097,0,1,0.36,1
2022,46,099,0.02,1,0.23,1
2022,46,101,0,1,0.32,1
2022,46,102,0.01,2,0.62,2
2022,46,103,0.01,1,0.28,1
2022,46,105,0,1,0.34,1
2022,46,107,0,2,0.31,2
2022,46,109,0,1,0.36,1
2022,46,111,0,1,0.34,1
2022,46,115,0,1,0.33,1
2022,46,117,0,1,0.26,1
2022,46,119,0,1,0.34,1
2022,46,121,0.01,2,0.57,2
2022,46,123,0,1,0.39,1
2022,46,125,0,1,0.3,1
2022,46,127,0,1,0.31,1
2022,46,129,0,1,0.34,1
2022,46,135,0,1,0.28,1
2022,46,137,0,1,0.47,1
2022,47,001,0,1,0.28,1
2022,47,003,0,1,0.34,1
2022,47,005,0,1,0.4,1
2022,47,007,0,1,0.41,1
2022,47,009,0,1,0.29,1
2022,47,011,0.01,1,0.31,1
2022,47,013,0,1,0.29,1
2022,47,015,0,1,0.28,1
2022,47,017,0,1,0.4,1
2022,47,019,0,1,0.34,1
2022,47,021,0,1,0.28,1
2022,47,023,0,1,0.37,1
2022,47,025,0,1,0.43,1
2022,47,027,0,2,0.49,2
2022,47,029,0,1,0.41,1
2022,47,031,0,1,0.33,1
2022,47,033,0,1,0.37,1
2022,47,035,0,1,0.33,1
2022,47,037,0.02,1,0.22,1
2022,47,039,0,1,0.41,1
2022,47,041,0,1,0.41,1
2022,47,043,0,1,0.27,1
2022,47,045,0,1,0.36,1
2022,47,047,0,1,0.34,1
2022,47,049,0,1,0.42,1
2022,47,051,0,1,0.34,1
2022,47,053,0,1,0.35,1
2022,47,055,0,1,0.36,1
2022,47,057,0,1,0.37,1
2022,47,059,0,1,0.36,1
2022,47,061,0,1,0.43,1
2022,47,063,0,1,0.34,1
2022,47,065,0.01,1,0.27,1
2022,47,067,0,1,0.55,1
2022,47,069,0,1,0.43,1
2022,47,071,0,1,0.42,1
2022,47,073,0,1,0.35,1
2022,47,075,0,1,0.42,1
2022,47,077,0,1,0.39,1
2022,47,079,0,1,0.4,1
2022,47,081,0,1,0.38,1
2022,47,083,0,1,0.4,1
2022,47,085,0,1,0.39,1
2022,47,087,0,1,0.4,1
2022,47,089,0,1,0.37,1
2022,47,091,0,1,0.4,1
2022,47,093,0.01,1,0.26,1
2022,47,095,0,1,0.47,1
2022,47,097,0,1,0.41,1
2022,47,099,0,1,0.4,1
2022,47,101,0,1,0.43,1
2022,47,103,0,1,0.33,1
2022,47,105,0,1,0.29,1
2022,47,107,0,1,0.33,1
2022,47,109,0,1,0.44,1
2022,47,111,0,1,0.28,1
2022,47,113,0.01,1,0.32,1
2022,47,115,0,1,0.31,1
2022,47,117,0,1,0.31,1
2022,47,119,0.01,1,0.26,1
2022,47,121,0,1,0.33,1
2022,47,123,0,1,0.36,1
2022,47,125,0.01,1,0.3,1
2022,47,127,0,1,0.36,1
2022,47,129,0,1,0.31,1
2022,47,131,0,1,0.38,1
2022,47,133,0,1,0.39,1
2022,47,135,0,1,0.37,1
2022,47,137,0,2,0.44,2
2022,47,139,0,1,0.35,1
2022,47,141,0.01,1,0.34,1
2022,47,143,0,1,0.35,1
2022,47,145,0,1,0.3,1
2022,47,147,0,1,0.27,1
2022,47,149,0.01,1,0.24,1
2022,47,151,0,1,0.48,1
2022,47,153,0,1,0.31,1
2022,47,155,0.01,1,0.33,1
2022,47,157,0.02,1,0.27,1
2022,47,159,0,1,0.28,1
2022,47,161,0,1,0.35,1
2022,47,163,0.01,1,0.33,1
2022,47,165,0,1,0.26,1
2022,47,167,0,1,0.33,1
2022,47,169,0,2,0.28,2
2022,47,171,0,1,0.34,1
2022,47,173,0,1,0.31,1
2022,47,175,0,2,0.45,2
2022,47,177,0,1,0.37,1
2022,47,179,0.01,1,0.31,1
2022,47,181,0,1,0.41,1
2022,47,183,0,1,0.39,1
2022,47,185,0,1,0.41,1
2022,47,187,0.01,1,0.25,1
2022,47,189,0.01,1,0.26,1
2022,48,001,0,1,0.33,1
2022,48,003,0,2,0.25,2
2022,48,005,0.01,1,0.33,1
2022,48,007,0,1,0.3,1
2022,48,009,0,1,0.35,1
2022,48,011,0,2,0.35,2
2022,48,013,0,1,0.3,1
2022,48,015,0,1,0.28,1
2022,48,017,0,2,0.36,2
2022,48,019,0,1,0.31,1
2022,48,021,0,1,0.23,1
2022,48,023,0,2,0.35,2
2022,48,025,0.01,1,0.36,1
2022,48,027,0.01,1,0.27,1
2022,48,029,0.03,1,0.25,1
2022,48,031,0,1,0.27,1
2022,48,033,0,2,0.33,2
2022,48,035,0,1,0.31,1
2022,48,037,0.01,1,0.33,1
2022,48,039,0.01,1,0.26,1
2022,48,041,0.01,1,0.28,1
2022,48,043,0,1,0.36,1
2022,48,045,0,2,0.53,2
2022,48,047,0,2,0.55,2
2022,48,049,0,1,0.35,1
2022,48,051,0,1,0.35,1
2022,48,053,0,1,0.3,1
2022,48,055,0,1,0.22,1
2022,48,057,0,1,0.34,1
2022,48,059,0,1,0.34,1
2022,48,061,0.02,1,0.36,1
2022,48,063,0,1,0.38,1
2022,48,065,0,1,0.35,1
2022,48,067,0,1,0.36,1
2022,48,069,0,2,0.38,2
2022,48,071,0,1,0.29,1
2022,48,073,0,1,0.35,1
2022,48,075,0,2,0.35,2
2022,48,077,0,1,0.35,1
2022,48,079,0,2,0.49,2
2022,48,081,0,1,0.47,1
2022,48,083,0,1,0.39,1
2022,48,085,0.02,1,0.22,1
2022,48,087,0,2,0.39,2
2022,48,089,0,1,0.33,1
2022,48,091,0,1,0.29,1
2022,48,093,0,1,0.38,1
2022,48,095,0,2,0.39,2
2022,48,097,0,1,0.29,1
2022,48,099,0.01,1,0.29,1
2022,48,101,0,2,0.38,2
2022,48,103,0,2,0.29,2
2022,48,105,0,2,0.31,2
2022,48,107,0,1,0.34,1
2022,48,109,0,3,0.62,3
2022,48,111,0,1,0.34,1
2022,48,113,0.04,1,0.2,1
2022,48,115,0,2,0.4,2
2022,48,117,0,1,0.39,1
