year,state,county,count_homeless,count_homeless_lb,count_homeless_ub,share_homeless,count_homeless_quality,share_homeless_quality
2014,21,111,6475,6475,6475,.0643625408,1,1
2014,21,109,NA,NA,NA,NA,NA,NA
2014,21,107,73,73,73,.0094084293,1,1
2014,21,105,NA,NA,NA,NA,NA,NA
2014,21,103,143,143,143,.0490566045,1,1
2014,21,101,372,372,372,.049121879,1,1
2014,21,099,45,45,45,.0190033782,1,1
2014,21,097,317,317,317,.1043106318,1,1
2014,21,095,1087,1087,1087,.2176176161,1,1
2014,21,093,240,240,240,.0138784479,1,1
2014,21,091,NA,NA,NA,NA,NA,NA
2014,21,089,323,323,323,.0519209132,1,1
2014,21,087,18,18,18,.0110497242,3,3
2014,21,085,109,109,109,.0246662144,1,1
2014,21,083,583,583,583,.0901360512,1,1
2014,21,081,81,81,81,.0163934417,1,1
2014,21,079,13,13,13,.0048707379,3,3
2014,21,077,90,90,90,.0522344746,1,1
2014,21,075,143,143,143,.1435742974,1,1
2014,21,073,486,486,486,.0673130229,1,1
2014,21,071,240,240,240,.038443055,1,1
2014,21,069,191,191,191,.0828274041,1,1
2014,21,067,795,795,795,.0195861049,1,1
2014,21,065,55,55,55,.0216791481,1,1
2014,21,063,140,140,140,.1286764741,1,1
2014,21,061,,,,,,
2014,21,059,560,560,560,.033500839,1,1
2014,21,057,89,89,89,.0932914019,1,1
2014,21,055,40,40,40,.0281096268,1,1
2014,21,053,51,51,51,.027478449,1,1
2014,21,051,371,371,371,.1093427613,1,1
2014,21,049,83,83,83,.0144624496,1,1
2014,21,047,472,472,472,.050687287,1,1
2014,21,045,81,81,81,.0351105332,1,1
2014,21,043,929,929,929,.1950860918,1,1
2014,21,041,12,12,12,.0057999035,3,3
2014,21,039,70,70,70,.0866336599,1,1
2014,21,037,410,409,411,.0343729034,1,1
2014,21,035,NA,NA,NA,NA,NA,NA
2014,21,033,42,42,42,.0196998119,1,1
2014,21,031,34,34,34,.0149911819,1,1
2014,21,029,316,316,316,.0235504545,1,1
2014,21,027,115,115,115,.0347537026,1,1
2014,21,025,250,249,251,.1031353101,1,1
2014,21,023,36,35,37,.0230031945,2,2
2014,21,021,93,93,93,.0202305857,1,1
2014,21,019,654,654,654,.0876205787,1,1
2014,21,017,496,496,496,.1355932206,1,1
2014,21,015,496,496,496,.0225752126,1,1
2014,21,013,401,401,401,.081157662,1,1
2014,21,011,38,38,38,.0176579934,1,1
2014,21,009,769,769,769,.0944021642,1,1
2014,21,007,44,44,44,.0308555402,1,1
2014,21,005,46,46,46,.0117107946,1,1
2014,21,003,20,20,20,.0064724921,3,3
2014,21,001,103,103,103,.0379653536,1,1
2014,20,209,1235,1235,1235,.0397579111,1,1
2014,20,207,,,,,,
2014,20,205,18,18,18,.0246238038,3,3
2014,20,203,36,36,36,.0803571418,1,1
2014,20,201,,,,,,
2014,20,199,,,,,,
2014,20,197,NA,NA,NA,NA,NA,NA
2014,20,195,,,,,,
2014,20,193,13,13,13,.0136554623,3,3
2014,20,191,53,52,54,.0198948942,1,1
2014,20,189,59,59,59,.0427846275,1,1
2014,20,187,,,,,,
2014,20,185,NA,NA,NA,NA,NA,NA
2014,20,183,,,,,,
2014,20,181,,,,,,
2014,20,179,,,,,,
2014,20,177,477,477,477,.0171194766,1,1
2014,20,175,240,240,240,.0473372787,1,1
2014,20,173,2609,2608,2610,.0311132316,1,1
2014,20,171,NA,NA,NA,NA,NA,NA
2014,20,169,116,115,117,.014726419,1,1
2014,20,167,,,,,,
2014,20,165,36,36,36,.1389961392,1,1
2014,20,163,,,,,,
2014,20,161,276,276,276,.0420411266,1,1
2014,20,159,28,28,28,.0264400374,3,3
2014,20,157,,,,,,
2014,20,155,175,175,175,.0195880905,1,1
2014,20,153,NA,NA,NA,NA,NA,NA
2014,20,151,NA,NA,NA,NA,NA,NA
2014,20,149,28,28,28,.0147601478,3,3
2014,20,147,,,,,,
2014,20,145,NA,NA,NA,NA,NA,NA
2014,20,143,,,,,,
2014,20,141,,,,,,
2014,20,139,49,47,51,.0204336941,2,2
2014,20,137,,,,,,
2014,20,135,NA,NA,NA,NA,NA,NA
2014,20,133,NA,NA,NA,NA,NA,NA
2014,20,131,,,,,,
2014,20,129,66,66,66,.0627973378,1,1
2014,20,127,NA,NA,NA,NA,NA,NA
2014,20,125,35,34,36,.0075285006,2,2
2014,20,123,,,,,,
2014,20,121,123,123,123,.0241555385,1,1
2014,20,119,13,13,13,.0303738322,3,3
2014,20,117,,,,,,
2014,20,115,,,,,,
2014,20,113,54,54,54,.0189340822,1,1
2014,20,111,53,53,53,.0106021203,1,1
2014,20,109,,,,,,
2014,20,107,67,67,67,.0450874828,1,1
2014,20,105,NA,NA,NA,NA,NA,NA
2014,20,103,500,499,501,.0436833836,1,1
2014,20,101,,,,,,
2014,20,099,25,25,25,.0070881769,3,3
2014,20,097,NA,NA,NA,NA,NA,NA
2014,20,095,,,,,,
2014,20,093,NA,NA,NA,NA,NA,NA
2014,20,091,1109,1109,1109,.0116330301,1,1
2014,20,089,,,,,,
2014,20,087,31,31,31,.0176940635,1,1
2014,20,085,17,17,17,.0081261946,3,3
2014,20,083,,,,,,
2014,20,081,30,30,30,.0569259971,1,1
2014,20,079,62,62,62,.0101940148,1,1
2014,20,077,NA,NA,NA,NA,NA,NA
2014,20,075,,,,,,
2014,20,073,,,,,,
2014,20,071,NA,NA,NA,NA,NA,NA
2014,20,069,11,10,12,.0214424953,3,3
2014,20,067,,,,,,
2014,20,065,,,,,,
2014,20,063,NA,NA,NA,NA,NA,NA
2014,20,061,219,219,219,.0256650653,1,1
2014,20,059,370,370,370,.0937658399,1,1
2014,20,057,32,32,32,.0045013363,1,1
2014,20,055,259,258,260,.0294284746,1,1
2014,20,053,,,,,,
2014,20,051,NA,NA,NA,NA,NA,NA
2014,20,049,,,,,,
2014,20,047,37,37,37,.1000000015,1,1
2014,20,045,298,298,298,.0199544672,1,1
2014,20,043,NA,NA,NA,NA,NA,NA
2014,20,041,20,20,20,.0396039598,3,3
2014,20,039,,,,,,
2014,20,037,193,192,194,.0370015353,1,1
2014,20,035,218,217,219,.0379923321,1,1
2014,20,033,,,,,,
2014,20,031,33,32,34,.0209656917,2,2
2014,20,029,,,,,,
2014,20,027,,,,,,
2014,20,025,,,,,,
2014,20,023,,,,,,
2014,20,021,55,55,55,.0192847122,1,1
2014,20,019,,,,,,
2014,20,017,,,,,,
2014,20,015,111,110,112,.006238759,1,1
2014,20,013,12,12,12,.0134529145,3,3
2014,20,011,66,65,67,.0279661026,1,1
2014,20,009,15,14,16,.004049676,3,3
2014,20,007,,,,,,
2014,20,005,18,18,18,.0107206674,3,3
2014,20,003,35,34,36,.0273010917,2,2
2014,20,001,NA,NA,NA,NA,NA,NA
2014,19,197,19,19,19,.0099999998,3,3
2014,19,195,NA,NA,NA,NA,NA,NA
2014,19,193,406,406,406,.0237357505,1,1
2014,19,191,18,17,19,.0085551329,3,3
2014,19,189,,,,,,
2014,19,187,46,45,47,.00995671,1,1
2014,19,185,NA,NA,NA,NA,NA,NA
2014,19,183,128,128,128,.0415989608,1,1
2014,19,181,48,46,50,.0054782014,2,2
2014,19,179,129,129,129,.0225761291,1,1
2014,19,177,NA,NA,NA,NA,NA,NA
2014,19,175,NA,NA,NA,NA,NA,NA
2014,19,173,NA,NA,NA,NA,NA,NA
2014,19,171,63,62,64,.0300142933,1,1
2014,19,169,242,241,243,.0249922536,1,1
2014,19,167,73,72,74,.0146058425,1,1
2014,19,165,NA,NA,NA,NA,NA,NA
2014,19,163,455,455,455,.0158840977,1,1
2014,19,161,NA,NA,NA,NA,NA,NA
2014,19,159,NA,NA,NA,NA,NA,NA
2014,19,157,15,15,15,.0065132435,3,3
2014,19,155,437,435,439,.0314614847,1,1
2014,19,153,1477,1477,1477,.0193097144,1,1
2014,19,151,,,,,,
2014,19,149,NA,NA,NA,NA,NA,NA
2014,19,147,NA,NA,NA,NA,NA,NA
2014,19,145,12,10,14,.0055172415,3,3
2014,19,143,,,,,,
2014,19,141,NA,NA,NA,NA,NA,NA
2014,19,139,62,62,62,.0079948418,1,1
2014,19,137,NA,NA,NA,NA,NA,NA
2014,19,135,10,10,10,.0080710249,3,3
2014,19,133,NA,NA,NA,NA,NA,NA
2014,19,131,,,,,,
2014,19,129,NA,NA,NA,NA,NA,NA
2014,19,127,63,63,63,.0088582681,1,1
2014,19,125,31,30,32,.0059603923,2,2
2014,19,123,36,36,36,.01399145,1,1
2014,19,121,87,87,87,.030818278,1,1
2014,19,119,14,14,14,.0182529334,3,3
2014,19,117,12,12,12,.0085046068,3,3
2014,19,115,91,91,91,.0539419092,1,1
2014,19,113,860,859,861,.0251138881,1,1
2014,19,111,13,12,14,.002507716,3,3
2014,19,109,NA,NA,NA,NA,NA,NA
2014,19,107,10,9,11,.0104821799,3,3
2014,19,105,25,25,25,.0078100595,3,3
2014,19,103,569,569,569,.0336367935,1,1
2014,19,101,NA,NA,NA,NA,NA,NA
2014,19,099,29,28,30,.0053142752,3,3
2014,19,097,47,47,47,.017209813,1,1
2014,19,095,22,22,22,.012694749,3,3
2014,19,093,,,,,,
2014,19,091,15,15,15,.0117004681,3,3
2014,19,089,11,11,11,.0082706762,3,3
2014,19,087,16,15,17,.0046189376,3,3
2014,19,085,NA,NA,NA,NA,NA,NA
2014,19,083,20,19,21,.0089525515,3,3
2014,19,081,NA,NA,NA,NA,NA,NA
2014,19,079,53,52,54,.021065183,1,1
2014,19,077,NA,NA,NA,NA,NA,NA
2014,19,075,NA,NA,NA,NA,NA,NA
2014,19,073,11,11,11,.0069095478,3,3
2014,19,071,NA,NA,NA,NA,NA,NA
2014,19,069,13,13,13,.0100775193,3,3
2014,19,067,37,37,37,.0235969387,1,1
2014,19,065,33,32,34,.0112054329,2,2
2014,19,063,,,,,,
2014,19,061,243,243,243,.0165632889,1,1
2014,19,059,51,51,51,.0231187679,1,1
2014,19,057,118,117,119,.0224462617,1,1
2014,19,055,NA,NA,NA,NA,NA,NA
2014,19,053,NA,NA,NA,NA,NA,NA
2014,19,051,11,11,11,.0088781277,3,3
2014,19,049,150,150,150,.009449414,1,1
2014,19,047,NA,NA,NA,NA,NA,NA
2014,19,045,158,158,158,.0221288521,1,1
2014,19,043,NA,NA,NA,NA,NA,NA
2014,19,041,NA,NA,NA,NA,NA,NA
2014,19,039,25,25,25,.0167897921,3,3
2014,19,037,NA,NA,NA,NA,NA,NA
2014,19,035,NA,NA,NA,NA,NA,NA
2014,19,033,52,52,52,.0098020732,1,1
2014,19,031,10,9,11,.0056242971,3,3
2014,19,029,NA,NA,NA,NA,NA,NA
2014,19,027,NA,NA,NA,NA,NA,NA
2014,19,025,NA,NA,NA,NA,NA,NA
2014,19,023,,,,,,
2014,19,021,48,48,48,.0120815504,1,1
2014,19,019,23,23,23,.0154362414,3,3
2014,19,017,21,19,23,.0045592706,3,3
2014,19,015,30,29,31,.0093984958,2,2
2014,19,013,215,215,215,.0120400963,1,1
2014,19,011,15,15,15,.0090799034,3,3
2014,19,009,NA,NA,NA,NA,NA,NA
2014,19,007,NA,NA,NA,NA,NA,NA
2014,19,005,NA,NA,NA,NA,NA,NA
2014,19,003,,,,,,
2014,19,001,,,,,,
2014,18,183,32,32,32,.0090883272,1,1
2014,18,181,15,15,15,.0050933785,3,3
2014,18,179,34,33,35,.0076714801,2,2
2014,18,177,127,127,127,.0213015769,1,1
2014,18,175,137,137,137,.0400701948,1,1
2014,18,173,29,29,29,.0028653296,3,3
2014,18,171,,,,,,
2014,18,169,27,26,28,.0052754981,3,3
2014,18,167,205,205,205,.0132223945,1,1
2014,18,165,17,17,17,.0092041148,3,3
2014,18,163,510,510,510,.0226485487,1,1
2014,18,161,NA,NA,NA,NA,NA,NA
2014,18,159,NA,NA,NA,NA,NA,NA
2014,18,157,315,315,315,.0139652416,1,1
2014,18,155,42,42,42,.0264317188,1,1
2014,18,153,,,,,,
2014,18,151,32,32,32,.0084166229,1,1
2014,18,149,NA,NA,NA,NA,NA,NA
2014,18,147,,,,,,
2014,18,145,180,178,182,.0298953671,1,1
2014,18,143,36,36,36,.0137090636,1,1
2014,18,141,204,204,204,.0057050171,1,1
2014,18,139,NA,NA,NA,NA,NA,NA
2014,18,137,30,30,30,.0249169432,1,1
2014,18,135,NA,NA,NA,NA,NA,NA
2014,18,133,166,165,167,.028054757,1,1
2014,18,131,,,,,,
2014,18,129,18,18,18,.0081818178,3,3
2014,18,127,271,270,272,.0105112093,1,1
2014,18,125,19,19,19,.0096988259,3,3
2014,18,123,267,267,267,.0921007246,1,1
2014,18,121,NA,NA,NA,NA,NA,NA
2014,18,119,172,172,172,.0618705042,1,1
2014,18,117,NA,NA,NA,NA,NA,NA
2014,18,115,,,,,,
2014,18,113,13,13,13,.0034815213,3,3
2014,18,111,NA,NA,NA,NA,NA,NA
2014,18,109,1121,1120,1122,.0994411409,1,1
2014,18,107,358,358,358,.058372736,1,1
2014,18,105,323,323,323,.0235285554,1,1
2014,18,103,64,64,64,.013888889,1,1
2014,18,101,,,,,,
2014,18,099,108,108,108,.0157940909,1,1
2014,18,097,6076,6073,6079,.0425272807,1,1
2014,18,095,381,378,384,.0195284467,1,1
2014,18,093,13,13,13,.002560063,3,3
2014,18,091,288,287,289,.0175899342,1,1
2014,18,089,1036,1035,1037,.0149344094,1,1
2014,18,087,23,23,23,.0064263763,3,3
2014,18,085,79,79,79,.0056744721,1,1
2014,18,083,NA,NA,NA,NA,NA,NA
2014,18,081,669,668,670,.0262219254,1,1
2014,18,079,340,340,340,.075304538,1,1
2014,18,077,82,82,82,.0190255214,1,1
2014,18,075,NA,NA,NA,NA,NA,NA
2014,18,073,84,84,84,.0163551401,1,1
2014,18,071,30,30,30,.0048709204,1,1
2014,18,069,52,52,52,.0093374038,1,1
2014,18,067,384,382,386,.0275130756,1,1
2014,18,065,68,66,70,.0098607885,2,2
2014,18,063,172,172,172,.0064061978,1,1
2014,18,061,48,48,48,.0145015102,1,1
2014,18,059,29,29,29,.0026471931,3,3
2014,18,057,146,145,147,.0025482599,1,1
2014,18,055,37,37,37,.0166741777,1,1
2014,18,053,210,210,210,.019534884,1,1
2014,18,051,109,109,109,.0513666347,1,1
2014,18,049,11,11,11,.0058417418,3,3
2014,18,047,38,38,38,.0079514543,1,1
2014,18,045,NA,NA,NA,NA,NA,NA
2014,18,043,113,113,113,.0100847837,1,1
2014,18,041,NA,NA,NA,NA,NA,NA
2014,18,039,431,430,432,.0136847114,1,1
2014,18,037,NA,NA,NA,NA,NA,NA
2014,18,035,102,101,103,.0084549068,1,1
2014,18,033,55,55,55,.0101158731,1,1
2014,18,031,68,68,68,.0281456951,1,1
2014,18,029,88,88,88,.0129889296,1,1
2014,18,027,,,,,,
2014,18,025,NA,NA,NA,NA,NA,NA
2014,18,023,138,137,139,.0261264667,1,1
2014,18,021,14,14,14,.0033057851,3,3
2014,18,019,265,265,265,.0157550536,1,1
2014,18,017,415,415,415,.0740410313,1,1
2014,18,015,25,25,25,.0165453348,3,3
2014,18,013,NA,NA,NA,NA,NA,NA
2014,18,011,266,266,266,.0227001198,1,1
2014,18,009,NA,NA,NA,NA,NA,NA
2014,18,007,NA,NA,NA,NA,NA,NA
2014,18,005,473,473,473,.0382191353,1,1
2014,18,003,940,940,940,.0200417899,1,1
2014,18,001,184,184,184,.0562003665,1,1
2014,17,203,62,61,63,.0091607561,1,1
2014,17,201,2519,2516,2522,.0551287942,1,1
2014,17,199,379,379,379,.0364353023,1,1
2014,17,197,1753,1751,1755,.0152228279,1,1
2014,17,195,174,174,174,.0183235053,1,1
2014,17,193,100,100,100,.0405679531,1,1
2014,17,191,127,127,127,.0483809523,1,1
2014,17,189,96,95,97,.0518638566,1,1
2014,17,187,19,19,19,.0070007369,3,3
2014,17,185,138,138,138,.0791738406,1,1
2014,17,183,504,504,504,.0402781107,1,1
2014,17,181,118,117,119,.0409295857,1,1
2014,17,179,657,655,659,.032688193,1,1
2014,17,177,200,199,201,.0300390515,1,1
2014,17,175,44,44,44,.0469583794,1,1
2014,17,173,33,33,33,.0140545145,1,1
2014,17,171,12,11,13,.0134983128,3,3
2014,17,169,19,19,19,.0159798153,3,3
2014,17,167,833,832,834,.0280037653,1,1
2014,17,165,224,224,224,.0524713062,1,1
2014,17,163,1475,1474,1476,.0366805941,1,1
2014,17,161,296,292,300,.0134539343,1,1
2014,17,159,177,177,177,.0722448975,1,1
2014,17,157,280,279,281,.0676818937,1,1
2014,17,155,16,16,16,.0176795572,3,3
2014,17,153,73,73,73,.080485113,1,1
2014,17,151,37,37,37,.0675182492,1,1
2014,17,149,44,43,45,.0188922286,1,1
2014,17,147,29,27,31,.0107169254,3,3
2014,17,145,24,22,26,.0087082731,3,3
2014,17,143,671,668,674,.0234754924,1,1
2014,17,141,160,158,162,.0248215944,1,1
2014,17,139,14,14,14,.0083036777,3,3
2014,17,137,121,120,122,.0285579413,1,1
2014,17,135,200,200,200,.0444839858,1,1
2014,17,133,110,109,111,.021215044,1,1
2014,17,131,31,31,31,.0106639145,1,1
2014,17,129,NA,NA,NA,NA,NA,NA
2014,17,127,50,50,50,.0204918031,1,1
2014,17,125,43,43,43,.0155459149,1,1
2014,17,123,32,32,32,.0242240727,1,1
2014,17,121,483,483,483,.0732706338,1,1
2014,17,119,1478,1478,1478,.0357047953,1,1
2014,17,117,265,265,265,.0305686928,1,1
2014,17,115,129,127,131,.0077715525,1,1
2014,17,113,356,355,357,.0142593924,1,1
2014,17,111,938,937,939,.0132686403,1,1
2014,17,109,134,134,134,.038750723,1,1
2014,17,107,63,63,63,.0214723926,1,1
2014,17,105,111,108,114,.0181728881,2,2
2014,17,103,44,44,44,.011898323,1,1
2014,17,101,62,62,62,.0272288099,1,1
2014,17,099,320,316,324,.0199687984,1,1
2014,17,097,1305,1300,1310,.0103318868,1,1
2014,17,095,106,106,106,.0138525879,1,1
2014,17,093,249,249,249,.0095172571,1,1
2014,17,091,381,381,381,.0203656182,1,1
2014,17,089,1545,1545,1545,.0152369868,1,1
2014,17,087,127,127,127,.0640443787,1,1
2014,17,085,12,9,15,.0047003524,3,3
2014,17,083,88,88,88,.0328971967,1,1
2014,17,081,562,561,563,.0949645117,1,1
2014,17,079,35,35,35,.0246132202,1,1
2014,17,077,424,424,424,.0573825948,1,1
2014,17,075,38,38,38,.0105643589,1,1
2014,17,073,205,204,206,.0288488604,1,1
2014,17,071,17,17,17,.0190796852,3,3
2014,17,069,NA,NA,NA,NA,NA,NA
2014,17,067,128,128,128,.0454706922,1,1
2014,17,065,84,84,84,.0678513721,1,1
2014,17,063,85,85,85,.0068240208,1,1
2014,17,061,144,144,144,.0710760131,1,1
2014,17,059,43,43,43,.0578734875,1,1
2014,17,057,71,71,71,.0145134917,1,1
2014,17,055,340,340,340,.0519877672,1,1
2014,17,053,39,38,40,.0135983266,2,2
2014,17,051,152,151,153,.0533895344,1,1
2014,17,049,153,153,153,.0286731627,1,1
2014,17,047,13,13,13,.0138445152,3,3
2014,17,045,91,91,91,.029787235,1,1
2014,17,043,1536,1536,1536,.0099321688,1,1
2014,17,041,95,94,96,.0258362796,1,1
2014,17,039,43,43,43,.0153901214,1,1
2014,17,037,342,342,342,.0202943273,1,1
2014,17,035,19,19,19,.0111111114,3,3
2014,17,033,59,59,59,.0200748555,1,1
2014,17,031,26737,26732,26742,.0350278914,1,1
2014,17,029,131,131,131,.0200643279,1,1
2014,17,027,109,107,111,.0227938108,1,1
2014,17,025,92,92,92,.0390658192,1,1
2014,17,023,60,60,60,.0223797094,1,1
2014,17,021,138,138,138,.023974983,1,1
2014,17,019,460,458,462,.0192920659,1,1
2014,17,017,174,174,174,.08475402,1,1
2014,17,015,NA,NA,NA,NA,NA,NA
2014,17,013,22,22,22,.0411985032,3,3
2014,17,011,71,67,75,.0140761305,3,3
2014,17,009,22,22,22,.0282413345,3,3
2014,17,007,80,80,80,.0081086559,1,1
2014,17,005,94,94,94,.0399659872,1,1
2014,17,003,72,72,72,.0734693855,1,1
2014,17,001,173,173,173,.0205780901,1,1
2014,16,087,67,66,68,.038395416,1,1
2014,16,085,24,23,25,.0186770428,3,3
2014,16,083,417,413,421,.0277482029,1,1
2014,16,081,NA,NA,NA,NA,NA,NA
2014,16,079,37,35,39,.0208921507,3,3
2014,16,077,NA,NA,NA,NA,NA,NA
2014,16,075,314,314,314,.0745489076,1,1
2014,16,073,109,109,109,.0465414189,1,1
2014,16,071,NA,NA,NA,NA,NA,NA
2014,16,069,233,233,233,.0417862274,1,1
2014,16,067,109,109,109,.0258355066,1,1
2014,16,065,NA,NA,NA,NA,NA,NA
2014,16,063,14,13,15,.0147058824,3,3
2014,16,061,60,59,61,.0804289579,1,1
2014,16,059,88,88,88,.0993227959,1,1
2014,16,057,43,41,45,.0090793921,2,2
2014,16,055,587,587,587,.0284923799,1,1
2014,16,053,140,138,142,.0307692308,1,1
2014,16,051,79,79,79,.0120869037,1,1
2014,16,049,23,23,23,.0190239865,3,3
2014,16,047,99,99,99,.033110369,1,1
2014,16,045,31,31,31,.0122578098,1,1
2014,16,043,29,29,29,.0129695889,3,3
2014,16,041,NA,NA,NA,NA,NA,NA
2014,16,039,24,23,25,.0051690717,3,3
2014,16,037,NA,NA,NA,NA,NA,NA
2014,16,035,124,124,124,.1133455187,1,1
2014,16,033,NA,NA,NA,NA,NA,NA
2014,16,031,65,65,65,.0121268658,1,1
2014,16,029,25,25,25,.0193498451,3,3
2014,16,027,1862,1861,1863,.0487485602,1,1
2014,16,025,NA,NA,NA,NA,NA,NA
2014,16,023,NA,NA,NA,NA,NA,NA
2014,16,021,NA,NA,NA,NA,NA,NA
2014,16,019,188,187,189,.0081675211,1,1
2014,16,017,152,152,152,.0298683438,1,1
2014,16,015,35,35,35,.0577557757,1,1
2014,16,013,42,42,42,.0126164015,1,1
2014,16,011,192,190,194,.0206829682,1,1
2014,16,009,48,48,48,.0367534459,1,1
2014,16,007,NA,NA,NA,NA,NA,NA
2014,16,005,213,212,214,.015015862,1,1
2014,16,003,NA,NA,NA,NA,NA,NA
2014,16,001,1625,1621,1629,.0221100468,1,1
2014,15,009,,,,,,
2014,15,007,,,,,,
2014,15,005,,,,,,
2014,15,003,3526,3526,3526,.0193328355,1,1
2014,15,001,,,,,,
2014,13,321,43,43,43,.0126918536,1,1
2014,13,319,,,,,,
2014,13,317,,,,,,
2014,13,315,,,,,,
2014,13,313,579,579,579,.0272239987,1,1
2014,13,311,167,167,167,.0311044883,1,1
2014,13,309,,,,,,
2014,13,307,,,,,,
2014,13,305,23,23,23,.0041924901,3,3
2014,13,303,NA,NA,NA,NA,NA,NA
2014,13,301,,,,,,
2014,13,299,251,251,251,.0410533212,1,1
2014,13,297,289,289,289,.0186427552,1,1
2014,13,295,255,255,255,.0242741555,1,1
2014,13,293,NA,NA,NA,NA,NA,NA
2014,13,291,60,60,60,.0219458677,1,1
2014,13,289,63,63,63,.0684782639,1,1
2014,13,287,,,,,,
2014,13,285,174,174,174,.0137213152,1,1
2014,13,283,19,19,19,.0158069879,3,3
2014,13,281,26,26,26,.0239852406,3,3
2014,13,279,40,40,40,.0071339398,1,1
2014,13,277,49,49,49,.0061697303,1,1
2014,13,275,304,304,304,.0351892598,1,1
2014,13,273,14,14,14,.0094658555,3,3
2014,13,271,39,39,39,.0228604916,1,1
2014,13,269,,,,,,
2014,13,267,39,39,39,.0103585655,1,1
2014,13,265,NA,NA,NA,NA,NA,NA
2014,13,263,,,,,,
2014,13,261,NA,NA,NA,NA,NA,NA
2014,13,259,,,,,,
2014,13,257,53,53,53,.0129742958,1,1
2014,13,255,75,75,75,.0071605882,1,1
2014,13,253,181,181,181,.1098967791,1,1
2014,13,251,131,131,131,.055555556,1,1
2014,13,249,NA,NA,NA,NA,NA,NA
2014,13,247,474,474,474,.0288286097,1,1
2014,13,245,218,218,218,.0068503912,1,1
2014,13,243,21,21,21,.0203685742,3,3
2014,13,241,19,19,19,.008425721,3,3
2014,13,239,NA,NA,NA,NA,NA,NA
2014,13,237,12,12,12,.0042719827,3,3
2014,13,235,NA,NA,NA,NA,NA,NA
2014,13,233,964,964,964,.1247896403,1,1
2014,13,231,,,,,,
2014,13,229,64,64,64,.0171122998,1,1
2014,13,227,201,201,201,.0462494232,1,1
2014,13,225,NA,NA,NA,NA,NA,NA
2014,13,223,519,519,519,.0182181969,1,1
2014,13,221,68,68,68,.0309794992,1,1
2014,13,219,60,60,60,.0085445745,1,1
2014,13,217,221,221,221,.0112462472,1,1
2014,13,215,1838,1838,1838,.0568828918,1,1
2014,13,213,117,117,117,.0151652629,1,1
2014,13,211,50,50,50,.0154990703,1,1
2014,13,209,181,181,181,.0626514331,1,1
2014,13,207,124,124,124,.0308764949,1,1
2014,13,205,91,91,91,.0233393181,1,1
2014,13,201,19,19,19,.0187747031,3,3
2014,13,199,,,,,,
2014,13,197,,,,,,
2014,13,195,250,250,250,.0515039153,1,1
2014,13,193,11,11,11,.0068365443,3,3
2014,13,191,71,71,71,.0438271612,1,1
2014,13,189,39,39,39,.0091121495,1,1
2014,13,187,76,76,76,.0204246175,1,1
2014,13,185,429,429,429,.0230261385,1,1
2014,13,183,28,28,28,.0085863229,3,3
2014,13,181,45,45,45,.0377833769,1,1
2014,13,179,207,207,207,.0205418281,1,1
2014,13,177,369,369,369,.0562328547,1,1
2014,13,175,652,652,652,.0706239194,1,1
2014,13,173,61,61,61,.034443818,1,1
2014,13,171,19,19,19,.0071214391,3,3
2014,13,169,10,10,10,.0018385733,3,3
2014,13,167,64,64,64,.0547476485,1,1
2014,13,165,18,18,18,.0142970616,3,3
2014,13,163,NA,NA,NA,NA,NA,NA
2014,13,161,20,20,20,.006428801,3,3
2014,13,159,108,108,108,.04564666,1,1
2014,13,157,137,137,137,.0112599656,1,1
2014,13,155,13,13,13,.0072102053,3,3
2014,13,153,299,299,299,.0106231794,1,1
2014,13,151,939,939,939,.022748746,1,1
2014,13,149,106,106,106,.0528151467,1,1
2014,13,147,29,29,29,.0082222857,3,3
2014,13,145,45,45,45,.008463419,1,1
2014,13,143,433,433,433,.0758053213,1,1
2014,13,141,307,307,307,.3191268146,1,1
2014,13,139,198,198,198,.0056423116,1,1
2014,13,137,162,162,162,.0233496688,1,1
2014,13,135,2543,2542,2544,.0140045378,1,1
2014,13,133,52,52,52,.0221465081,1,1
2014,13,131,333,333,333,.0713062063,1,1
2014,13,129,794,794,794,.0734981,1,1
2014,13,127,265,265,265,.0201245435,1,1
2014,13,125,,,,,,
2014,13,123,72,72,72,.016732512,1,1
2014,13,121,4508,4508,4508,.0302971248,1,1
2014,13,119,73,73,73,.02041387,1,1
2014,13,117,603,603,603,.014209968,1,1
2014,13,115,732,732,732,.0448144972,1,1
2014,13,113,61,61,61,.0030387565,1,1
2014,13,111,271,271,271,.0918955579,1,1
2014,13,109,10,10,10,.005252101,3,3
2014,13,107,50,50,50,.0115606934,1,1
2014,13,105,65,65,65,.0213324577,1,1
2014,13,103,127,127,127,.0109247314,1,1
2014,13,101,NA,NA,NA,NA,NA,NA
2014,13,099,20,20,20,.0090950429,3,3
2014,13,097,466,466,466,.0179797821,1,1
2014,13,095,725,725,725,.0473608561,1,1
2014,13,093,,,,,,
2014,13,091,12,12,12,.003649635,3,3
2014,13,089,2051,2049,2053,.0193475969,1,1
2014,13,087,98,98,98,.018362375,1,1
2014,13,085,176,176,176,.0507350825,1,1
2014,13,083,111,111,111,.0503173172,1,1
2014,13,081,78,78,78,.0183012672,1,1
2014,13,079,NA,NA,NA,NA,NA,NA
2014,13,077,163,163,163,.0072930651,1,1
2014,13,075,NA,NA,NA,NA,NA,NA
2014,13,073,429,429,429,.0168024432,1,1
2014,13,071,231,231,231,.0237727687,1,1
2014,13,069,350,350,350,.0449929312,1,1
