year,state,county,election_turnout,election_turnout_quality
2016,06,039,0.4874992932662407,1
2016,06,041,0.7620957592339261,1
2016,06,043,0.6313655761024182,1
2016,06,045,0.6065220909532287,1
2016,06,047,0.4863050870745028,1
2016,06,049,0.557879234167894,1
2016,06,051,0.5651847884306374,1
2016,06,053,0.5811085701840357,1
2016,06,055,0.6600559260055926,1
2016,06,057,0.7022690955576861,1
2016,06,059,0.602576314511645,1
2016,06,061,0.6740981068077497,1
2016,06,063,0.6388907230108947,1
2016,06,065,0.5170400239462448,1
2016,06,067,0.5594530796775291,1
2016,06,069,0.6130015378163008,1
2016,06,071,0.4986736004941114,1
2016,06,073,0.6008177081177537,1
2016,06,075,0.6469279086822052,1
2016,06,077,0.5173519195928871,1
2016,06,079,0.6332059189081444,1
2016,06,081,0.6468673484084689,1
2016,06,083,0.6349045592486846,1
2016,06,085,0.6160322150001094,1
2016,06,087,0.6865144288416958,1
2016,06,089,0.5858036661666239,1
2016,06,091,0.7515400410677618,1
2016,06,093,0.606631142687981,1
2016,06,095,0.5611356957065162,1
2016,06,097,0.6606190455785519,1
2016,06,099,0.5247553726566072,1
2016,06,101,0.5601637563706241,1
2016,06,103,0.5259128904531456,1
2016,06,105,0.5430754536771729,1
2016,06,107,0.4573115127829344,1
2016,06,109,0.5807324840764331,1
2016,06,111,0.648869128878722,1
2016,06,113,0.5824257689169534,1
2016,06,115,0.47180223612678224,1
2016,08,001,0.6452058901918977,1
2016,08,003,0.6089512944273804,1
2016,08,005,0.7211260232248239,1
2016,08,007,0.7507928388746803,1
2016,08,009,0.77168458781362,1
2016,08,011,0.41530172413793104,1
2016,08,013,0.8092999247230885,1
2016,08,014,0.8393051998663846,1
2016,08,015,0.7338551859099804,1
2016,08,017,0.8162962962962963,2
2016,08,019,0.7723502304147466,1
2016,08,021,0.6922547332185887,1
2016,08,023,0.6683544303797468,1
2016,08,025,0.3385809312638581,1
2016,08,027,0.8661016949152542,1
2016,08,029,0.7243313201035375,1
2016,08,031,0.7177118140037848,1
2016,08,033,0.8838028169014085,2
2016,08,035,0.8666666666666667,1
2016,08,037,0.7490126206384559,1
2016,08,039,0.8728762633160339,1
2016,08,041,0.6682806230947318,1
2016,08,043,0.5699870298313878,1
2016,08,045,0.7345636187040377,1
2016,08,047,0.7955506117908787,1
2016,08,049,0.7630386494891159,1
2016,08,051,0.7364632237871674,1
2016,08,053,0.8354609929078014,2
2016,08,055,0.6928571428571428,1
2016,08,057,0.8441176470588235,1
2016,08,059,0.7729760855514425,1
2016,08,061,0.8142857142857143,2
2016,08,063,0.6438260869565218,1
2016,08,065,0.6013157894736842,1
2016,08,067,0.7326825826178995,1
2016,08,069,0.7822147717974814,1
2016,08,071,0.6000883392226148,1
2016,08,073,0.572502937720329,1
2016,08,075,0.5761185185185185,1
2016,08,077,0.6932684581733773,1
2016,08,079,0.8931506849315068,2
2016,08,081,0.7027463651050081,1
2016,08,083,0.648411497730711,1
2016,08,085,0.7051422865701448,1
2016,08,087,0.65,1
2016,08,089,0.6345345345345346,1
2016,08,091,0.8379746835443038,1
2016,08,093,0.781470367591898,1
2016,08,095,0.7546925566343042,1
2016,08,097,0.7926930320150659,1
2016,08,099,0.6076317383403997,1
2016,08,101,0.6510161003269732,1
2016,08,103,0.6962663975782039,1
2016,08,105,0.660381861575179,1
2016,08,107,0.7623875715453802,1
2016,08,109,0.6554913294797687,1
2016,08,111,1,2
2016,08,113,0.73248730964467,1
2016,08,115,0.7473972602739726,1
2016,08,117,0.7239928379588183,1
2016,08,119,0.767277556440903,1
2016,08,121,0.7416553595658073,1
2016,08,123,0.7165313086955372,1
2016,08,125,0.7097777777777777,1
2016,09,001,0.6812592999935304,1
2016,09,003,0.6308555834651285,1
2016,09,005,0.6795118549511855,1
2016,09,007,0.6948177185417483,1
2016,09,009,0.5999635911764007,1
2016,09,011,0.5929154267063454,1
2016,09,013,0.6505398479183296,1
2016,09,015,0.5669678714859437,1
2016,10,001,0.5887069407725999,1
2016,10,003,0.6544722139080116,1
2016,10,005,0.6542895938772991,1
2016,11,001,0.6299823918719262,1
2016,12,001,0.6502680558365365,1
2016,12,003,0.6188586823414156,1
2016,12,005,0.6440075113222137,1
2016,12,007,0.5689160592522925,1
2016,12,009,0.7177761054479943,1
2016,12,011,0.6776804369341299,1
2016,12,013,0.5448924731182796,1
2016,12,015,0.6823904269631098,1
2016,12,017,0.6808765110418179,1
2016,12,019,0.72292338504362,1
2016,12,021,0.7083447389158476,1
2016,12,023,0.5501533154465312,1
2016,12,027,0.4600467786519243,1
2016,12,029,0.5587276958882855,1
2016,12,031,0.6566780237208137,1
2016,12,033,0.6396316650585224,1
2016,12,035,0.7095631786771964,1
2016,12,037,0.6295133437990581,1
2016,12,039,0.643661766846165,1
2016,12,041,0.6366729678638942,1
2016,12,043,0.4361723446893788,1
2016,12,045,0.5537585421412301,1
2016,12,047,0.4866310160427807,1
2016,12,049,0.4371865090804266,1
2016,12,051,0.5336053768602976,1
2016,12,053,0.671025897839462,1
2016,12,055,0.6082140717566398,1
2016,12,057,0.6524601259811574,1
2016,12,059,0.5517822423849643,1
2016,12,061,0.7052979548660084,1
2016,12,063,0.5465194805194805,1
2016,12,065,0.6700262927256793,1
2016,12,067,0.5155015197568389,1
2016,12,069,0.69611842776927,1
2016,12,071,0.6525137431284358,1
2016,12,073,0.686160160566493,1
2016,12,075,0.6251410153102337,1
2016,12,077,0.5110077519379845,1
2016,12,079,0.58898891966759,1
2016,12,081,0.6836851254035262,1
2016,12,083,0.6526449491930664,1
2016,12,085,0.7168449197860962,1
2016,12,086,0.631768099128277,1
2016,12,087,0.7168677748713189,1
2016,12,089,0.7706821000413394,1
2016,12,091,0.6849701168160826,1
2016,12,093,0.5007518796992482,1
2016,12,095,0.6392134377870479,1
2016,12,097,0.6756101674497048,1
2016,12,099,0.6796599299131354,1
2016,12,101,0.6494364471256784,1
2016,12,103,0.6677873237813023,1
2016,12,105,0.6177851656291081,1
2016,12,107,0.6072613917667553,1
2016,12,109,0.8255813250279701,1
2016,12,111,0.66229515905297065,1
2016,12,113,0.7065383686287141,1
2016,12,115,0.7208452654435598,1
2016,12,117,0.6826718472536312,1
2016,12,119,0.7447180533294477,1
2016,12,121,0.5723821187997551,1
2016,12,123,0.5174046226677805,1
2016,12,125,0.4780856423173804,1
2016,12,127,0.645835241690908,1
2016,12,129,0.6277243917399304,1
2016,12,131,0.7082964834702042,1
2016,12,133,0.5749033754187065,1
2016,13,001,0.5320182094081942,1
2016,13,003,0.5067961165048543,1
2016,13,005,0.5091830272324256,1
2016,13,007,0.5614035087719298,1
2016,13,009,0.4448861283643892,1
2016,13,011,0.5132450331125827,1
2016,13,013,0.5721598739909431,1
2016,13,015,0.5432692307692307,1
2016,13,017,0.47298804780876497,1
2016,13,019,0.4712191633893457,1
2016,13,021,0.556062894199165,1
2016,13,023,0.5024242424242424,1
2016,13,025,0.4616117216117216,1
2016,13,027,0.5385465363365916,1
2016,13,029,0.6459344401873137,1
2016,13,031,0.4424327158336246,1
2016,13,033,0.5655276685817962,1
2016,13,035,0.5276760953965612,1
2016,13,037,0.40218470705064546,1
2016,13,039,0.4974601921305435,1
2016,13,043,0.4815099168266155,1
2016,13,045,0.5285851204025398,1
2016,13,047,0.5418041915561406,1
2016,13,049,0.42746141564662055,1
2016,13,051,0.5329563006439655,1
2016,13,053,0.15858528237307473,1
2016,13,055,0.4354617414248021,1
2016,13,057,0.7047172778162148,1
2016,13,059,0.48517799352750807,1
2016,13,061,0.5498920086393089,1
2016,13,063,0.5356889440133837,1
2016,13,065,0.5093360995850622,1
2016,13,067,0.6779633576522666,1
2016,13,069,0.45340501792114696,1
2016,13,071,0.4591069924178601,1
2016,13,073,0.6493455694298179,1
2016,13,075,0.4958657388456815,1
2016,13,077,0.6401098901098901,1
2016,13,079,0.5336082474226804,1
2016,13,081,0.4408450704225352,1
2016,13,083,0.4788645953202915,1
2016,13,085,0.6678966789667896,1
2016,13,087,0.5175345911949686,1
2016,13,089,0.6432604763802459,1
2016,13,091,0.4303960700030703,1
2016,13,093,0.352259242355089,1
2016,13,095,0.5010951855935318,1
2016,13,097,0.6035120727500783,1
2016,13,099,0.6166237113402062,1
2016,13,101,0.4894409937888199,2
2016,13,103,0.5894710390752607,1
2016,13,105,0.5403924221921516,1
2016,13,107,0.4648137196924896,1
2016,13,109,0.4788601722995361,1
2016,13,111,0.6018853503184713,1
2016,13,113,0.7728604960984584,1
2016,13,115,0.5040856456194014,1
2016,13,117,0.7600479764760505,1
2016,13,119,0.5069767441860465,1
2016,13,121,0.6170265109526636,1
2016,13,123,0.5949231485794131,1
2016,13,125,0.6083150984682714,1
2016,13,127,0.5625646498645431,1
2016,13,129,0.4977421895510633,1
2016,13,131,0.5228717366628831,1
2016,13,133,0.6967335694608422,1
2016,13,135,0.6324030201471551,1
2016,13,137,0.517787695250239,1
2016,13,139,0.6013695716898473,1
2016,13,141,0.4951590594744122,1
2016,13,143,0.5278642807343714,1
2016,13,145,0.651609081934847,1
2016,13,147,0.5140752032520325,1
2016,13,149,0.4782559456398641,1
2016,13,151,0.6574100575764635,1
2016,13,153,0.561433510886833,1
2016,13,155,0.5065562456866805,1
2016,13,157,0.6103254769921437,1
2016,13,159,0.6029925187032419,1
2016,13,161,0.4914175506268081,1
2016,13,163,0.5813934084272007,1
2016,13,165,0.4474377745241581,1
2016,13,167,0.4805736636245111,1
2016,13,169,0.5795890094666358,1
2016,13,171,0.5370017636684303,1
2016,13,173,0.3770190413657256,1
2016,13,175,0.5522409161600452,1
2016,13,177,0.679625180201826,1
2016,13,179,0.36423736462093864,1
2016,13,181,0.6637540453074434,1
2016,13,183,0.3578444154715341,1
2016,13,185,0.4506765214281457,1
2016,13,187,0.5104765817584224,1
2016,13,189,0.5899427116486314,1
2016,13,191,0.5221583370190181,1
2016,13,193,0.3952973720608575,1
2016,13,195,0.5664778092540133,1
2016,13,197,0.4848024316109423,1
2016,13,199,0.5625267012511443,1
2016,13,201,0.560352422907489,1
2016,13,205,0.4662721893491124,1
2016,13,207,0.60270783847981,1
2016,13,209,0.5325390915860014,1
2016,13,211,0.6951577402787967,1
2016,13,213,0.45616990113511535,1
2016,13,215,0.47280572583130714,1
2016,13,217,0.6034709836740294,1
2016,13,219,0.8252713495801761,1
2016,13,221,0.596158999553372,1
2016,13,223,0.6195340843994653,1
2016,13,225,0.5359920239282153,1
2016,13,227,0.6011991434689508,1
2016,13,229,0.5265394310406913,1
2016,13,231,0.6572504708097928,1
2016,13,233,0.4990345796033,1
2016,13,235,0.38930885529157666,1
2016,13,237,0.580838689929599,1
2016,13,239,0.6214285714285714,1
2016,13,241,0.6246189917936694,1
2016,13,243,0.5338858195211786,1
2016,13,245,0.5023449193414269,1
2016,13,247,0.6173119243622137,1
2016,13,249,0.5222982216142271,1
2016,13,251,0.5267281105990783,1
2016,13,253,0.5359223300970873,1
2016,13,255,0.543942439953444,1
2016,13,257,0.5035915854284249,1
2016,13,259,0.6274390243902439,1
2016,13,261,0.4793186285215113,1
2016,13,263,0.6290697674418605,1
2016,13,265,0.5641509433962264,1
2016,13,267,0.3599061522419187,1
2016,13,269,0.5222988505747126,1
2016,13,271,0.3293709327548807,1
2016,13,273,0.6106413994169096,1
2016,13,275,0.5644551185830081,1
2016,13,277,0.4899724328049621,1
2016,13,279,0.49676542538733354,1
2016,13,281,0.7211087420042644,1
2016,13,283,0.5218146718146718,1
2016,13,285,0.5223767130139042,1
2016,13,287,0.5788756388415673,1
2016,13,289,0.6076347305389221,1
2016,13,291,0.6649944873208379,1
2016,13,293,0.545881178232651,1
2016,13,295,0.45879536531648,1
2016,13,297,0.6387005649717514,1
2016,13,299,0.4595134829341882,1
2016,13,301,0.547887323943662,1
2016,13,303,0.535506329113924,1
2016,13,305,0.4739644970414202,1
2016,13,307,0.5497536945812808,1
2016,13,309,0.3238828967642527,1
2016,13,311,0.540727189572376,1
2016,13,313,0.49289389067524114,1
2016,13,315,0.4230277185501066,1
2016,13,317,0.591820580474934,1
2016,13,319,0.6038028169014085,1
2016,13,321,0.5195740682743502,1
2016,15,001,0.45759937921060984,1
2016,15,003,0.4074042395472494,1
2016,15,005,NA,NA
2016,15,007,0.5271744570113102,1
2016,15,009,0.45790726375176305,1
2016,16,001,0.6371715132371617,1
2016,16,003,0.6952229299363057,1
2016,16,005,0.5627484001347255,1
2016,16,007,0.6793503480278422,1
2016,16,009,0.601725377426312,1
2016,16,011,0.5727820844099913,1
2016,16,013,0.7317639031047424,1
2016,16,015,0.6847396768402154,1
2016,16,017,0.6427190425042197,1
2016,16,019,0.6155484409799554,1
2016,16,021,0.6227985524728589,1
2016,16,023,0.6089108910891089,1
2016,16,025,0.8740740740740741,2
2016,16,027,0.5507964735706988,1
2016,16,029,0.6416490486257929,1
2016,16,031,0.5870782483847811,1
2016,16,033,0.6658823529411765,2
2016,16,035,0.5304954640614097,1
2016,16,037,0.7142011834319527,1
2016,16,039,0.4750278706800446,1
2016,16,041,0.6665454545454546,1
2016,16,043,0.6505406943653955,1
2016,16,045,0.6360655737704918,1
2016,16,047,0.5566756032171581,1
2016,16,049,0.6399533618344345,1
2016,16,051,0.6789940828402367,1
2016,16,053,0.519707467282525,1
2016,16,055,0.5935639797699503,1
2016,16,057,0.603954802259887,1
2016,16,059,0.6486144101346002,1
2016,16,061,0.5454545454545454,1
2016,16,063,0.5584664536741214,1
2016,16,065,0.5892206572769954,1
2016,16,067,0.5534434152235199,1
2016,16,069,0.5515792849126182,1
2016,16,071,0.6859038142620232,1
2016,16,073,0.5293324342548887,1
2016,16,075,0.5512349588347055,1
2016,16,077,0.5861849096705632,1
2016,16,079,0.514831573655103,1
2016,16,081,0.7443530291697831,1
2016,16,083,0.5452454827523271,1
2016,16,085,0.6640595903165736,1
2016,16,087,0.6153314917127072,1
2016,17,001,0.6216752602393228,1
2016,17,003,0.5329588014981274,1
2016,17,005,0.5594353640416048,1
2016,17,007,0.6336363636363637,1
2016,17,009,0.4177348551360842,1
2016,17,011,0.6485714285714286,1
2016,17,013,0.6592307692307692,1
2016,17,015,0.6357813834329633,1
2016,17,017,0.5737961926091826,1
2016,17,019,0.6028157894736842,1
2016,17,021,0.5804017270508729,1
2016,17,023,0.6429845904298459,1
2016,17,025,0.6123432979749277,1
2016,17,027,0.5897748434061283,1
2016,17,029,0.5143630161157511,1
2016,17,031,0.6147579617380903,1
2016,17,033,0.564736331284374,1
2016,17,035,0.6667065868263473,1
2016,17,037,0.5616747181964573,1
2016,17,039,0.5969924812030075,1
2016,17,041,0.5702617801047121,1
2016,17,043,0.66844234501788935,1
2016,17,045,0.5659956865564342,1
2016,17,047,0.6588582677165354,1
2016,17,049,0.678704952784737,1
2016,17,051,0.5571054925893636,1
2016,17,053,0.6088529271775345,1
2016,17,055,0.6120706575073601,1
2016,17,057,0.5599787309464729,1
2016,17,059,0.6483832335329341,1
2016,17,061,0.5334288443170965,1
2016,17,063,0.63161185104648,1
2016,17,065,0.6509375,1
2016,17,067,0.6215332197614991,1
2016,17,069,0.6271532846715329,1
2016,17,071,0.6287756925826631,1
2016,17,073,0.6553989361702127,1
2016,17,075,0.5973479652491999,1
2016,17,077,0.5337597571552471,1
2016,17,079,0.6987755102040817,1
2016,17,081,0.5693853625858315,1
2016,17,083,0.6282366390397256,1
2016,17,085,0.6439772727272727,1
2016,17,087,0.5821223709369024,1
2016,17,089,0.606453575938294,1
2016,17,091,0.5819288965432402,1
2016,17,093,0.6626208777584924,1
2016,17,095,0.5462426326129666,1
2016,17,097,0.6569412579542011,1
2016,17,099,0.5819255966307908,1
2016,17,101,0.46554621848739497,1
2016,17,103,0.5691346683814074,1
2016,17,105,0.5309109874826148,1
2016,17,107,0.5173550271172299,1
2016,17,109,0.5109073170731707,1
2016,17,111,0.652489125181247,1
2016,17,113,0.6231997189805238,1
2016,17,115,0.5794550277308897,1
2016,17,117,0.6157235302216715,1
2016,17,119,0.6360123119015048,1
2016,17,121,0.5801563030920829,1
2016,17,123,0.6275825904562139,1
2016,17,125,0.5931412894375857,1
2016,17,127,0.5768666378938282,1
2016,17,129,0.6713034518289541,1
2016,17,131,0.6852893890675241,1
2016,17,133,0.7491387652409522,1
2016,17,135,0.5568762068225702,1
2016,17,137,0.5370101596516691,1
2016,17,139,0.5627407075682938,1
2016,17,141,0.6270865733540695,1
2016,17,143,0.5733075293945812,1
2016,17,145,0.5710228919153868,1
2016,17,147,0.7123764333728747,1
2016,17,149,0.6050622740056247,1
2016,17,151,0.6102564102564103,1
2016,17,153,0.6146067415730337,1
2016,17,155,0.6921023359288098,1
2016,17,157,0.5378552482000758,1
2016,17,159,0.6219344394981788,1
2016,17,161,0.5947674148426971,1
2016,17,163,0.606875031456037,1
2016,17,165,0.5946200052232959,1
2016,17,167,0.6542280450902803,1
2016,17,169,0.6594315245478036,1
2016,17,171,0.6544542032622334,1
2016,17,173,0.6408614668218859,1
2016,17,175,0.5969532100108814,1
2016,17,177,0.567764443204019,1
2016,17,179,0.62397054548977815,1
2016,17,181,0.6300369003690037,1
2016,17,183,0.5133932320094047,1
2016,17,185,0.614623172103487,1
2016,17,187,0.6044909020518776,1
2016,17,189,0.6592987128273413,1
2016,17,191,0.6486847271299568,1
2016,17,193,0.6563758389261745,1
2016,17,195,0.5879567915421742,1
2016,17,197,0.6431634070749171,1
2016,17,199,0.6127152063095124,1
2016,17,201,0.5664872107769243,1
2016,17,203,0.678879015721121,1
2016,18,001,0.5510418859187539,1
2016,18,003,0.5697463697967086,1
2016,18,005,0.5889603915526149,1
2016,18,007,0.5741581832419734,1
2016,18,009,0.5027532467532467,1
2016,18,011,0.7299081320176931,1
2016,18,013,0.6642976588628763,1
2016,18,015,0.5727634194831014,1
2016,18,017,0.5298899869476039,1
2016,18,019,0.5965708287163936,1
2016,18,021,0.5556266929327752,1
2016,18,023,0.5334525139664804,1
2016,18,025,0.5608058608058608,1
2016,18,027,0.4796436525612472,1
2016,18,029,0.6339059196617336,1
2016,18,031,0.5662595419847328,1
2016,18,033,0.5359758997938798,1
2016,18,035,0.4862130273153386,1
2016,18,037,0.6473598963394882,1
2016,18,039,0.48999552038226074,1
2016,18,041,0.5220487537660915,1
2016,18,043,0.6499088304245897,1
2016,18,045,0.5876078431372549,1
2016,18,047,0.6415962714826682,1
2016,18,049,0.5534699272967614,1
2016,18,051,0.6054349951124145,1
2016,18,053,0.472018648018648,1
2016,18,055,0.5476587301587301,1
2016,18,057,0.7468939137171355,1
2016,18,059,0.6711993321584269,1
2016,18,061,0.6133862171541894,1
2016,18,063,0.6730114901576556,1
2016,18,065,0.5235744901935316,1
2016,18,067,0.5847631140385684,1
2016,18,069,0.5682961388593695,1
2016,18,071,0.556547901821061,1
2016,18,073,0.5390008058017728,1
2016,18,075,0.5140650144834246,1
2016,18,077,0.5369276511397423,1
2016,18,079,0.5279356060606061,1
2016,18,081,0.6226591760299626,1
2016,18,083,0.5219848612279226,1
2016,18,085,0.5608110470197518,1
2016,18,087,0.38286972183309986,1
2016,18,089,0.5660173007947114,1
2016,18,091,0.5313936401575265,1
2016,18,093,0.5443228648571835,1
2016,18,095,0.5402786129484867,1
2016,18,097,0.5588236654817991,1
2016,18,099,0.541377245508982,1
2016,18,101,0.6106666666666667,1
2016,18,103,0.48115631691648825,1
2016,18,105,0.519914613537312,1
2016,18,107,0.531976131976132,1
2016,18,109,0.592312062109449,1
2016,18,111,0.5461828463713477,1
2016,18,113,0.4969839635133147,1
2016,18,115,0.613655462184874,1
2016,18,117,0.5552016265672653,1
2016,18,119,0.5211327649208283,1
2016,18,121,0.4937734433608402,1
2016,18,123,0.5309822017139091,1
2016,18,125,0.6174586776859504,1
2016,18,127,0.6125218219330265,1
2016,18,129,0.6339689804220696,1
2016,18,131,0.5530901722391084,1
2016,18,133,0.4912368552829244,1
2016,18,135,0.548256880733945,1
2016,18,137,0.5953985591447827,1
2016,18,139,0.5587916343919442,1
2016,18,141,0.5666915531756044,1
2016,18,143,0.5033738938053097,1
2016,18,145,0.5389845739104389,1
2016,18,147,0.627215587680704,1
2016,18,149,0.5243535095197499,1
2016,18,151,0.5498678746696867,1
2016,18,153,0.5143629807692308,1
2016,18,155,0.4727156549520767,1
2016,18,157,0.4782359241126071,1
2016,18,159,0.6253122398001665,1
2016,18,161,0.5919064748201439,1
2016,18,163,0.5188336314847942,1
2016,18,165,0.5701725554642564,1
2016,18,167,0.4762633813767119,1
2016,18,169,0.5383969618229063,1
2016,18,171,0.6064814814814815,1
2016,18,173,0.6490239087519193,1
2016,18,175,0.5379017013232514,1
2016,18,177,0.49428019323671496,1
2016,18,179,0.6331332533013205,1
2016,18,181,0.5630355642677122,1
2016,18,183,0.6142323569884018,1
